seed,family,job,arm,backend,mode,descriptor_index,chunk_ids,tokens,ready_skew_us,issue_skew_us,gpu_start_skew_us,ready_to_issue_us,issue_to_gpu_start_us,ready_to_gpu_start_us,gpu_comm_envelope_us,gpu_kernel_duration_us,router_overlap_us,router_overlap,rank_issues_before_final_router
13042,skewed,2,MSCCLPP-D,mscclpp,D,1,1,512,1020.715,521.122,1339.013,129481.41649999999,1428.6905,130910.10699999999,3456.638,1171.453,0.0,False,0
13042,skewed,2,MSCCLPP-D,mscclpp,D,2,2,512,988.388,1410.116,2412.154,131324.326,1442.902,132767.228,5150.341,1497.6009999999999,0.0,False,0
13042,skewed,2,MSCCLPP-D,mscclpp,D,3,3,512,996.686,2475.729,4063.889,133188.6485,1760.246,134948.8945,5704.342,972.297,0.0,False,0
13042,skewed,2,MSCCLPP-D,mscclpp,D,4,4,512,960.885,4124.953,4673.154,135330.826,1213.4785,136544.30450000003,5859.966,721.406,0.0,False,0
13042,skewed,2,MSCCLPP-D,mscclpp,D,5,5,512,504.19,4721.883,4871.81,136729.4165,987.3765,137716.793,6668.935,1017.3435,0.0,False,0
13042,skewed,2,MSCCLPP-D,mscclpp,D,6,6+7,1024,899.313,4905.035,4846.201,138610.975,1490.9209999999998,140101.896,9295.483,2546.1725,0.0,False,0
13042,skewed,2,MSCCLPP-P,mscclpp,P,0,0,512,4488.058,2392.156,2379.211,19404.847999999998,1192.4315000000001,20597.2795,2549.188,1141.2269999999999,0.0,False,0
13042,skewed,2,MSCCLPP-P,mscclpp,P,1,1,512,4425.226,2219.402,2258.414,34711.503,1042.407,35753.91,2418.156,778.754,0.0,False,0
13042,skewed,2,MSCCLPP-P,mscclpp,P,2,2,512,4367.701,2175.45,2355.71,51936.4835,1087.422,53023.9055,2530.804,803.8435000000001,0.0,False,0
13042,skewed,2,MSCCLPP-P,mscclpp,P,3,3,512,4267.016,2034.648,2052.602,69284.87299999999,1041.5149999999999,70326.388,2229.742,834.5545,0.0,False,0
13042,skewed,2,MSCCLPP-P,mscclpp,P,4,4,512,4190.797,1687.399,1755.618,86638.185,1043.0425,87681.22750000001,1909.227,985.6015,0.0,False,0
13042,skewed,2,MSCCLPP-P,mscclpp,P,5,5,512,4088.398,1016.526,1067.492,104232.821,1053.7150000000001,105286.536,1614.859,912.906,0.0,False,0
13042,skewed,2,MSCCLPP-P,mscclpp,P,6,6+7,1024,3500.32,1921.194,1876.46,138351.994,1796.973,140148.967,4615.156,2515.4455,0.0,False,0
13042,zero_sized_pair,0,NCCL-D,nccl,D,0,0,512,56.634,176.35,271.322,129764.644,143.676,129908.32,310.934,105.491,0.0,False,0
13042,zero_sized_pair,0,NCCL-D,nccl,D,1,1,512,28.966,132.279,316.612,153636.1935,156.2615,153792.45500000002,319.496,64.39999999999999,0.0,False,0
13042,zero_sized_pair,0,NCCL-D,nccl,D,2,2,512,25.3,110.11,288.4,182336.231,160.973,182497.204,291.436,67.787,0.0,False,0
13042,zero_sized_pair,0,NCCL-D,nccl,D,3,3,512,22.939,146.45,334.572,208112.9105,157.208,208270.1185,337.548,64.858,0.0,False,0
13042,zero_sized_pair,0,NCCL-D,nccl,D,4,4,512,22.263,117.682,307.502,235349.72149999999,159.282,235509.0035,310.372,63.576,0.0,False,0
13042,zero_sized_pair,0,NCCL-D,nccl,D,5,5,512,28.884,125.384,309.03,263048.319,155.131,263203.45,312.356,64.362,0.0,False,0
13042,zero_sized_pair,0,NCCL-D,nccl,D,6,6+7,1024,19.555,135.337,660.744,290896.525,325.1385,291221.6635,663.612,64.041,0.0,False,0
13042,zero_sized_pair,0,NCCL-P,nccl,P,0,0,512,1052.622,1144.889,1141.688,16426.6865,223.56650000000002,16650.253,1144.536,3.152,0.0,False,0
13042,zero_sized_pair,0,NCCL-P,nccl,P,1,1,512,934.316,11924.755,12083.162,52069.2835,148.85250000000002,52218.136,12086.042,71.312,0.0,False,0
13042,zero_sized_pair,0,NCCL-P,nccl,P,2,2,512,941.876,11904.312,12071.864,97399.69,151.641,97551.331,12074.746,71.185,0.0,False,0
13042,zero_sized_pair,0,NCCL-P,nccl,P,3,3,512,948.024,11883.957,12053.628,141092.1645,152.5705,141244.735,12056.542,68.25999999999999,0.0,False,0
13042,zero_sized_pair,0,NCCL-P,nccl,P,4,4,512,977.483,11886.089,12056.954,184825.76,154.6265,184980.38650000002,12059.868,67.985,0.0,False,0
13042,zero_sized_pair,0,NCCL-P,nccl,P,5,5,512,985.824,11899.536,12069.802,228020.303,151.836,228172.139,12072.686,67.79499999999999,0.0,False,0
13042,zero_sized_pair,0,NCCL-P,nccl,P,6,6+7,1024,1047.215,23785.164,24290.368,280933.58050000004,321.858,281255.43850000005,24293.236,70.175,0.0,False,0
13042,zero_sized_pair,0,MSCCLPP-D,mscclpp,D,0,0,512,550.982,222.924,126.024,124620.658,982.492,125603.15,3121.141,1603.813,0.0,False,0
13042,zero_sized_pair,0,MSCCLPP-D,mscclpp,D,1,1,512,486.924,223.796,1843.679,123654.145,1841.4765,125495.62150000001,4329.961,1292.8055000000002,0.0,False,0
13042,zero_sized_pair,0,MSCCLPP-D,mscclpp,D,2,2,512,497.329,1735.124,3263.975,125921.77249999999,1522.5775,127444.35,5660.132,1205.766,0.0,False,0
13042,zero_sized_pair,0,MSCCLPP-D,mscclpp,D,3,3,512,503.027,3172.225,4561.382,127848.739,1463.6195,129312.3585,8671.71,2101.7575,0.0,False,0
13042,zero_sized_pair,0,MSCCLPP-D,mscclpp,D,4,4,512,507.087,4509.327,7622.101,129718.97,2302.508,132021.478,10321.366,1356.2884999999999,0.0,False,0
13042,zero_sized_pair,0,MSCCLPP-D,mscclpp,D,5,5,512,515.701,7545.887,9237.991,131990.676,1613.335,133604.011,10922.475,882.6949999999999,0.0,False,0
13042,zero_sized_pair,0,MSCCLPP-D,mscclpp,D,6,6+7,1024,499.678,9182.832,9182.695,134032.01,1321.4744999999998,135353.4845,17604.054,4247.031,0.0,False,0
13042,zero_sized_pair,0,MSCCLPP-P,mscclpp,P,0,0,512,454.987,309.809,313.716,16590.739,916.7315,17507.4705,3603.453,1866.2385,0.0,False,0
13042,zero_sized_pair,0,MSCCLPP-P,mscclpp,P,1,1,512,394.247,276.518,303.482,30882.641499999998,877.2909999999999,31759.9325,1788.93,928.7660000000001,0.0,False,0
13042,zero_sized_pair,0,MSCCLPP-P,mscclpp,P,2,2,512,413.672,236.06,340.333,47493.592000000004,905.4005,48398.99249999999,3401.726,1762.3085,0.0,False,0
13042,zero_sized_pair,0,MSCCLPP-P,mscclpp,P,3,3,512,424.477,386.409,391.545,64103.896,850.314,64954.21,5436.422,2789.8905,0.0,False,0
13042,zero_sized_pair,0,MSCCLPP-P,mscclpp,P,4,4,512,430.148,450.804,455.029,80728.023,838.5765,81566.5995,2627.579,1376.7585000000001,0.0,False,0
13042,zero_sized_pair,0,MSCCLPP-P,mscclpp,P,5,5,512,397.845,24.676,18.049,98682.3245,870.5135,99552.838,2678.409,1338.3675,0.0,False,0
13042,zero_sized_pair,0,MSCCLPP-P,mscclpp,P,6,6+7,1024,340.712,47.993,21.143,130693.9865,1473.573,132167.5595,7109.284,3552.7814999999996,0.0,False,0
13042,zero_sized_pair,1,NCCL-D,nccl,D,0,0,512,440.266,3.96,2.358,124989.704,202.8,125192.504,27.26,17.662,0.0,False,0
13042,zero_sized_pair,1,NCCL-D,nccl,D,1,1,512,394.628,129.199,302.664,150896.7285,153.2415,151049.97,305.73,66.367,0.0,False,0
13042,zero_sized_pair,1,NCCL-D,nccl,D,2,2,512,391.614,115.429,304.558,180558.4325,157.3545,180715.787,307.656,66.254,0.0,False,0
13042,zero_sized_pair,1,NCCL-D,nccl,D,3,3,512,389.026,119.738,312.446,210016.827,157.465,210174.29200000002,315.558,63.071999999999996,0.0,False,0
13042,zero_sized_pair,1,NCCL-D,nccl,D,4,4,512,382.454,121.514,311.454,237996.25400000002,156.136,238152.39,314.566,63.446,0.0,False,0
13042,zero_sized_pair,1,NCCL-D,nccl,D,5,5,512,397.111,114.296,305.992,267026.69149999996,157.992,267184.68350000004,309.074,62.5,0.0,False,0
13042,zero_sized_pair,1,NCCL-D,nccl,D,6,6+7,1024,370.424,119.746,650.718,294061.87100000004,326.837,294388.708,653.83,64.056,0.0,False,0
13042,zero_sized_pair,1,NCCL-P,nccl,P,0,0,512,134.472,3463.803,3460.212,18189.2095,220.9555,18410.165,3467.764,10.256,0.0,False,0
13042,zero_sized_pair,1,NCCL-P,nccl,P,1,1,512,116.306,11913.911,12081.968,55713.7955,149.1345,55862.93,12085.074,72.657,0.0,False,0
13042,zero_sized_pair,1,NCCL-P,nccl,P,2,2,512,116.124,11899.671,12071.824,101053.1165,151.6995,101204.81599999999,12074.93,70.801,0.0,False,0
13042,zero_sized_pair,1,NCCL-P,nccl,P,3,3,512,127.9,11909.358,12083.832,146121.677,151.25400000000002,146272.93099999998,12086.93,68.512,0.0,False,0
13042,zero_sized_pair,1,NCCL-P,nccl,P,4,4,512,111.904,11877.289,12050.402,191315.8845,152.7315,191468.61599999998,12053.5,68.543,0.0,False,0
13042,zero_sized_pair,1,NCCL-P,nccl,P,5,5,512,3609.31,11892.858,12064.088,234393.30599999998,150.601,234543.907,12067.184,69.083,0.0,False,0
13042,zero_sized_pair,1,NCCL-P,nccl,P,6,6+7,1024,3535.989,27828.467,28332.918,291591.073,321.0335,291912.1065,28336.274,71.456,0.0,False,0
13042,zero_sized_pair,1,MSCCLPP-D,mscclpp,D,0,0,512,2.652,34.204,18.277,124793.378,983.6615,125777.0395,3544.937,1783.6325,0.0,False,0
13042,zero_sized_pair,1,MSCCLPP-D,mscclpp,D,1,1,512,30.122,124.515,2358.473,123878.7695,2045.456,125924.2255,5169.348,1458.695,0.0,False,0
13042,zero_sized_pair,1,MSCCLPP-D,mscclpp,D,2,2,512,32.265,2276.804,4098.239,126344.9945,1672.1305,128017.125,7538.895,1777.164,0.0,False,0
13042,zero_sized_pair,1,MSCCLPP-D,mscclpp,D,3,3,512,32.781,4011.816,6431.957,128446.45850000001,1970.8355,130417.29400000001,9030.863,1353.2185,0.0,False,0
13042,zero_sized_pair,1,MSCCLPP-D,mscclpp,D,4,4,512,34.054,6363.586,7977.145,130792.84099999999,1559.2385,132352.0795,11144.379,1643.0155,0.0,False,0
13042,zero_sized_pair,1,MSCCLPP-D,mscclpp,D,5,5,512,26.669,7913.968,10081.457,132302.8875,1825.3905,134128.278,12713.145,1349.633,0.0,False,0
13042,zero_sized_pair,1,MSCCLPP-D,mscclpp,D,6,6+7,1024,14.083,9995.297,10817.723,135156.423,1742.619,136899.04200000002,19216.567,4253.179999999999,0.0,False,0
13042,zero_sized_pair,1,MSCCLPP-P,mscclpp,P,0,0,512,94.369,139.366,92.961,16504.864500000003,857.6375,17362.502,3107.617,1517.5665,0.0,False,0
13042,zero_sized_pair,1,MSCCLPP-P,mscclpp,P,1,1,512,61.556,5.068,7.382,30817.4,828.361,31645.761,2055.164,1036.2895,0.0,False,0
13042,zero_sized_pair,1,MSCCLPP-P,mscclpp,P,2,2,512,60.763,115.262,130.274,47386.8245,837.53,48224.3545,3670.016,1884.672,0.0,False,0
13042,zero_sized_pair,1,MSCCLPP-P,mscclpp,P,3,3,512,55.545,72.031,68.82,63955.051999999996,818.5445,64773.5965,2685.937,1374.203,0.0,False,0
13042,zero_sized_pair,1,MSCCLPP-P,mscclpp,P,4,4,512,59.983,88.544,96.476,80560.8255,810.515,81371.3405,2937.875,1500.6875,0.0,False,0
13042,zero_sized_pair,1,MSCCLPP-P,mscclpp,P,5,5,512,56.523,57.617,62.664,96773.85999999999,814.7485,97588.6085,2908.156,1466.883,0.0,False,0
13042,zero_sized_pair,1,MSCCLPP-P,mscclpp,P,6,6+7,1024,535.158,111.111,87.258,129120.7695,1481.3865,130602.156,8320.0,4173.82,0.0,False,0
13042,zero_sized_pair,2,NCCL-D,nccl,D,0,0,512,1874.703,180.953,285.95,125961.1,145.3665,126106.4665,341.37,116.447,0.0,False,0
13042,zero_sized_pair,2,NCCL-D,nccl,D,1,1,512,1922.745,122.228,304.834,150013.6615,156.746,150170.4075,307.932,65.903,0.0,False,0
13042,zero_sized_pair,2,NCCL-D,nccl,D,2,2,512,1941.759,120.484,308.832,176318.22350000002,157.224,176475.4475,312.036,65.521,0.0,False,0
13042,zero_sized_pair,2,NCCL-D,nccl,D,3,3,512,1963.276,140.569,328.408,202374.65350000001,154.7525,202529.40600000002,331.842,65.88,0.0,False,0
13042,zero_sized_pair,2,NCCL-D,nccl,D,4,4,512,1965.345,123.362,311.076,230398.7775,156.126,230554.90350000001,314.172,64.11,0.0,False,0
13042,zero_sized_pair,2,NCCL-D,nccl,D,5,5,512,1974.728,120.363,306.146,258282.49349999998,158.04149999999998,258440.535,309.564,64.285,0.0,False,0
13042,zero_sized_pair,2,NCCL-D,nccl,D,6,6+7,1024,2004.767,121.655,649.194,285414.473,325.25649999999996,285739.7295,652.306,64.117,0.0,False,0
13042,zero_sized_pair,2,NCCL-P,nccl,P,0,0,512,410.166,334.795,346.84,16578.0135,210.7255,16788.739,361.912,35.184,0.0,False,0
13042,zero_sized_pair,2,NCCL-P,nccl,P,1,1,512,398.607,11916.895,12073.896,50341.861999999994,146.1995,50488.061499999996,12077.158,71.838,0.0,False,0
13042,zero_sized_pair,2,NCCL-P,nccl,P,2,2,512,417.725,11907.414,12073.226,91923.9075,149.199,92073.1065,12076.3,69.01100000000001,0.0,False,0
13042,zero_sized_pair,2,NCCL-P,nccl,P,3,3,512,419.841,11910.105,12082.694,133275.303,152.7925,133428.0955,12085.792,68.34500000000001,0.0,False,0
13042,zero_sized_pair,2,NCCL-P,nccl,P,4,4,512,401.93,11888.873,12063.91,175106.1415,153.54250000000002,175259.684,12066.978,68.894,0.0,False,0
13042,zero_sized_pair,2,NCCL-P,nccl,P,5,5,512,383.344,12064.489,12152.198,218580.5255,110.0145,218690.53999999998,12260.002,119.546,0.0,False,0
13042,zero_sized_pair,2,NCCL-P,nccl,P,6,6+7,1024,376.439,23941.403,24434.378,271724.625,314.98650000000004,272039.6115,24437.49,70.37299999999999,0.0,False,0
13042,zero_sized_pair,2,MSCCLPP-D,mscclpp,D,0,0,512,1166.114,673.822,611.347,124475.141,1042.3745,125517.51550000001,3196.515,1642.531,0.0,False,0
13042,zero_sized_pair,2,MSCCLPP-D,mscclpp,D,1,1,512,1051.141,701.579,1413.23,123579.545,1871.1925,125450.73749999999,3090.543,897.5390000000001,0.0,False,0
13042,zero_sized_pair,2,MSCCLPP-D,mscclpp,D,2,2,512,1057.334,1335.595,2150.512,125868.7525,1143.1295,127011.882,4950.121,1408.5155,0.0,False,0
13042,zero_sized_pair,2,MSCCLPP-D,mscclpp,D,3,3,512,1088.908,2076.257,3848.293,127420.3835,1658.4229999999998,129078.8065,6800.496,1523.719,0.0,False,0
13042,zero_sized_pair,2,MSCCLPP-D,mscclpp,D,4,4,512,1107.636,3765.575,5702.762,129498.3285,1730.9245,131229.253,8911.98,1644.5465,0.0,False,0
13042,zero_sized_pair,2,MSCCLPP-D,mscclpp,D,5,5,512,1145.611,5633.55,7943.277,131187.1195,1910.9295000000002,133098.049,9747.543,946.672,0.0,False,0
13042,zero_sized_pair,2,MSCCLPP-D,mscclpp,D,6,6+7,1024,1092.006,9879.039,9917.543,134560.7645,1361.1219999999998,135921.8865,18250.856,4205.055,0.0,False,0
13042,zero_sized_pair,2,MSCCLPP-P,mscclpp,P,0,0,512,508.821,497.057,495.402,16515.271,873.7705,17389.0415,3343.367,1718.785,0.0,False,0
13042,zero_sized_pair,2,MSCCLPP-P,mscclpp,P,1,1,512,488.454,1387.559,1408.808,31176.1475,852.7305,32028.878,2506.757,1303.5585,0.0,False,0
13042,zero_sized_pair,2,MSCCLPP-P,mscclpp,P,2,2,512,511.661,1626.8,1649.442,47758.260500000004,837.5,48595.760500000004,2721.789,1403.3905000000002,0.0,False,0
13042,zero_sized_pair,2,MSCCLPP-P,mscclpp,P,3,3,512,505.783,1636.384,1671.965,64351.9375,861.4245000000001,65213.361999999994,2771.953,1419.2575,0.0,False,0
13042,zero_sized_pair,2,MSCCLPP-P,mscclpp,P,4,4,512,495.492,1799.437,1817.371,81052.9785,847.572,81900.55050000001,2534.391,1307.641,0.0,False,0
13042,zero_sized_pair,2,MSCCLPP-P,mscclpp,P,5,5,512,498.989,1914.487,1951.528,97273.766,809.7585,98083.5245,2644.984,1364.4759999999999,0.0,False,0
13042,zero_sized_pair,2,MSCCLPP-P,mscclpp,P,6,6+7,1024,509.357,2868.377,2879.262,129488.535,1484.8105,130973.3455,9117.703,4618.2495,0.0,False,0
13142,all_to_one_like,0,NCCL-D,nccl,D,0,0,512,2958.377,193.161,271.816,126211.32800000001,153.73250000000002,126365.06049999999,380.168,147.697,0.0,False,0
13142,all_to_one_like,0,NCCL-D,nccl,D,1,1,512,2773.064,129.915,306.622,149691.9325,154.1275,149846.06,309.598,73.868,0.0,False,0
13142,all_to_one_like,0,NCCL-D,nccl,D,2,2,512,2668.004,125.256,305.98,175284.52899999998,155.101,175439.63,308.986,69.229,0.0,False,0
13142,all_to_one_like,0,NCCL-D,nccl,D,3,3,512,2568.037,115.961,294.718,200633.518,157.5565,200791.0745,297.724,68.107,0.0,False,0
13142,all_to_one_like,0,NCCL-D,nccl,D,4,4,512,2047.532,123.932,299.206,225942.602,159.183,226101.785,306.376,68.08399999999999,0.0,False,0
13142,all_to_one_like,0,NCCL-D,nccl,D,5,5,512,2566.11,263.107,347.422,255882.7195,120.8055,256003.52500000002,428.996,119.87299999999999,0.0,False,0
13142,all_to_one_like,0,NCCL-D,nccl,D,6,6+7,1024,1904.525,145.732,664.256,283754.8315,323.969,284078.8005,667.248,71.366,0.0,False,0
13142,all_to_one_like,0,NCCL-P,nccl,P,0,0,512,7905.082,7516.259,7512.644,17225.660499999998,206.60649999999998,17432.267,7565.22,69.888,0.0,False,0
13142,all_to_one_like,0,NCCL-P,nccl,P,1,1,512,7910.253,11973.267,12065.634,58946.974,141.7215,59088.6955,12133.606,124.60999999999999,0.0,False,0
13142,all_to_one_like,0,NCCL-P,nccl,P,2,2,512,7881.813,11961.274,12093.768,101028.3395,145.76600000000002,101174.1055,12164.706,124.09200000000001,0.0,False,0
13142,all_to_one_like,0,NCCL-P,nccl,P,3,3,512,7877.373,11935.599,12037.538,142971.478,166.9345,143138.41249999998,12054.37,94.14699999999999,0.0,False,0
13142,all_to_one_like,0,NCCL-P,nccl,P,4,4,512,7893.581,11917.6,12060.382,184628.2085,150.835,184779.0435,12116.732,110.618,0.0,False,0
13142,all_to_one_like,0,NCCL-P,nccl,P,5,5,512,8662.816,11920.147,12078.784,225891.6305,151.5625,226043.193,12089.77,79.83399999999999,0.0,False,0
13142,all_to_one_like,0,NCCL-P,nccl,P,6,6+7,1024,8151.292,23884.598,24382.404,276593.58900000004,322.291,276915.88,24385.426,80.17,0.0,False,0
13142,all_to_one_like,0,MSCCLPP-D,mscclpp,D,0,0,512,288.165,3150.003,2907.301,129326.832,1215.6729999999998,130542.505,5056.676,1084.9215,0.0,False,0
13142,all_to_one_like,0,MSCCLPP-D,mscclpp,D,1,1,512,287.221,2938.123,3963.052,128574.10800000001,1445.9344999999998,130020.04250000001,6510.771,1283.0785,0.0,False,0
13142,all_to_one_like,0,MSCCLPP-D,mscclpp,D,2,2,512,273.691,3996.54,5452.973,130416.32250000001,1589.9315000000001,132006.254,8977.583,1787.9065,0.0,False,0
13142,all_to_one_like,0,MSCCLPP-D,mscclpp,D,3,3,512,285.993,5472.688,7889.083,132394.1705,2075.4785,134469.649,11572.411,1879.0465,0.0,False,0
13142,all_to_one_like,0,MSCCLPP-D,mscclpp,D,4,4,512,276.574,7863.913,10429.614,134859.3665,2183.9075,137043.27399999998,13290.661,1460.7265,0.0,False,0
13142,all_to_one_like,0,MSCCLPP-D,mscclpp,D,5,5,512,129.137,10439.147,12246.193,136929.302,1736.018,138665.32,14898.349,1371.6485,0.0,False,0
13142,all_to_one_like,0,MSCCLPP-D,mscclpp,D,6,6+7,1024,734.916,12282.96,12952.755,139376.351,1740.2945,141116.64549999998,19333.302,3245.055,0.0,False,0
13142,all_to_one_like,0,MSCCLPP-P,mscclpp,P,0,0,512,1972.822,10793.22,11094.413,21232.262,1150.5475000000001,22382.8095,12875.148,900.098,0.0,False,0
13142,all_to_one_like,0,MSCCLPP-P,mscclpp,P,1,1,512,2296.51,11525.052,11501.96,35800.449,909.3710000000001,36709.82,14027.139,1270.7805,0.0,False,0
13142,all_to_one_like,0,MSCCLPP-P,mscclpp,P,2,2,512,2351.104,13035.767,13164.944,53232.5075,963.8705,54196.378,15390.1,1120.773,0.0,False,0
13142,all_to_one_like,0,MSCCLPP-P,mscclpp,P,3,3,512,2324.836,13754.835,13733.241,70105.2995,888.7819999999999,70994.0815,16460.163,1371.6485,0.0,False,0
13142,all_to_one_like,0,MSCCLPP-P,mscclpp,P,4,4,512,2371.289,13456.865,13452.679,87019.572,895.338,87914.91,15540.616,1051.1325,0.0,False,0
13142,all_to_one_like,0,MSCCLPP-P,mscclpp,P,5,5,512,1929.067,13779.496,13813.132,103597.9515,910.229,104508.1805,16296.335,1249.2815,0.0,False,0
13142,all_to_one_like,0,MSCCLPP-P,mscclpp,P,6,6+7,1024,1316.522,27443.752,27406.726,142614.715,1481.495,144096.21,36809.085,4708.8515,0.0,False,0
13142,all_to_one_like,1,NCCL-D,nccl,D,0,0,512,312.464,166.475,276.356,130319.8825,150.28050000000002,130470.163,348.134,129.906,0.0,False,0
13142,all_to_one_like,1,NCCL-D,nccl,D,1,1,512,746.983,120.332,289.8,154645.8765,161.393,154807.2695,292.898,77.20200000000001,0.0,False,0
13142,all_to_one_like,1,NCCL-D,nccl,D,2,2,512,667.933,112.632,288.58,181802.8585,160.152,181963.0105,291.586,69.138,0.0,False,0
13142,all_to_one_like,1,NCCL-D,nccl,D,3,3,512,544.249,119.835,294.302,207554.814,161.8095,207716.6235,297.308,70.557,0.0,False,0
13142,all_to_one_like,1,NCCL-D,nccl,D,4,4,512,31.115,116.629,261.312,233723.481,164.0695,233887.5505,339.894,138.358,0.0,False,0
13142,all_to_one_like,1,NCCL-D,nccl,D,5,5,512,415.382,115.512,282.186,260220.576,161.60500000000002,260382.181,285.178,70.512,0.0,False,0
13142,all_to_one_like,1,NCCL-D,nccl,D,6,6+7,1024,230.735,124.667,636.374,286807.064,331.2595,287138.3235,639.396,67.765,0.0,False,0
13142,all_to_one_like,1,NCCL-P,nccl,P,0,0,512,5.236,119.667,117.162,16765.802499999998,216.3445,16982.147,143.946,38.048,0.0,False,0
13142,all_to_one_like,1,NCCL-P,nccl,P,1,1,512,2.156,11929.219,12081.932,50170.1365,148.6875,50318.824,12084.938,74.208,0.0,False,0
13142,all_to_one_like,1,NCCL-P,nccl,P,2,2,512,2.381,11905.125,12064.974,91479.76699999999,154.2655,91634.0325,12067.95,77.023,0.0,False,0
13142,all_to_one_like,1,NCCL-P,nccl,P,3,3,512,2.627,11890.08,12044.926,132943.67250000002,157.341,133101.0135,12064.136,85.777,0.0,False,0
13142,all_to_one_like,1,NCCL-P,nccl,P,4,4,512,29.337,11890.482,12052.996,174331.1165,154.811,174485.9275,12093.538,94.619,0.0,False,0
13142,all_to_one_like,1,NCCL-P,nccl,P,5,5,512,68.798,11912.375,12074.756,214910.4105,152.6995,215063.11,12077.762,81.322,0.0,False,0
13142,all_to_one_like,1,NCCL-P,nccl,P,6,6+7,1024,100.004,23855.537,24353.96,265020.7645,323.56949999999995,265344.334,24356.982,76.21799999999999,0.0,False,0
13142,all_to_one_like,1,MSCCLPP-D,mscclpp,D,0,0,512,4573.085,10690.725,11167.242,129145.20199999999,1369.7925,130514.9945,11240.961,1067.4535,0.0,False,0
13142,all_to_one_like,1,MSCCLPP-D,mscclpp,D,1,1,512,4462.43,11152.32,10104.445,128481.44099999999,1392.0935,129873.5345,10120.835,1455.6164999999999,0.0,False,0
13142,all_to_one_like,1,MSCCLPP-D,mscclpp,D,2,2,512,4431.865,10102.743,8263.32,130240.66,1786.2925,132026.9525,8352.398,1316.3515,0.0,False,0
13142,all_to_one_like,1,MSCCLPP-D,mscclpp,D,3,3,512,4398.259,8229.12,6158.992,132421.9755,1864.323,134286.2985,6229.633,1376.758,0.0,False,0
13142,all_to_one_like,1,MSCCLPP-D,mscclpp,D,4,4,512,3873.476,5780.423,4486.788,134608.9115,1476.3435,136085.255,4558.46,1128.4375,0.0,False,0
13142,all_to_one_like,1,MSCCLPP-D,mscclpp,D,5,5,512,4370.529,4453.559,3292.82,136193.24200000003,1390.7504999999999,137583.9925,3307.164,1441.2895,0.0,False,0
13142,all_to_one_like,1,MSCCLPP-D,mscclpp,D,6,6+7,1024,4349.851,3290.144,2421.398,137983.0315,1863.342,139846.3735,6289.407,3199.993,0.0,False,0
13142,all_to_one_like,1,MSCCLPP-P,mscclpp,P,0,0,512,171.798,986.952,909.378,16993.234,974.649,17967.883,2817.089,962.5585,0.0,False,0
13142,all_to_one_like,1,MSCCLPP-P,mscclpp,P,1,1,512,149.69,1053.143,973.902,31517.0055,904.5505,32421.555999999997,3506.246,1274.3675,0.0,False,0
13142,all_to_one_like,1,MSCCLPP-P,mscclpp,P,2,2,512,153.53,996.34,961.612,48283.453,887.802,49171.255000000005,4631.628,1843.7150000000001,0.0,False,0
13142,all_to_one_like,1,MSCCLPP-P,mscclpp,P,3,3,512,155.013,1078.072,1055.815,64950.438500000004,889.7825,65840.221,3302.472,1131.008,0.0,False,0
13142,all_to_one_like,1,MSCCLPP-P,mscclpp,P,4,4,512,141.677,996.347,946.237,81716.66,884.2639999999999,82600.924,3454.019,1261.563,0.0,False,0
13142,all_to_one_like,1,MSCCLPP-P,mscclpp,P,5,5,512,344.02,975.223,928.847,98633.60750000001,880.9300000000001,99514.5375,4230.222,1658.8825,0.0,False,0
13142,all_to_one_like,1,MSCCLPP-P,mscclpp,P,6,6+7,1024,1010.472,1935.124,1824.815,131506.436,1540.9985000000001,133047.4345,7766.065,2978.8045,0.0,False,0
13142,all_to_one_like,2,NCCL-D,nccl,D,0,0,512,2759.273,178.911,279.658,125455.055,146.54149999999998,125601.5965,390.184,140.926,0.0,False,0
13142,all_to_one_like,2,NCCL-D,nccl,D,1,1,512,2636.118,119.252,292.78,148982.97,158.309,149141.27899999998,295.908,69.87,0.0,False,0
13142,all_to_one_like,2,NCCL-D,nccl,D,2,2,512,2628.746,119.225,292.23,174546.9595,158.6155,174705.575,295.236,69.504,0.0,False,0
13142,all_to_one_like,2,NCCL-D,nccl,D,3,3,512,2619.039,111.84,287.652,200068.38150000002,162.793,200231.1745,290.658,68.268,0.0,False,0
13142,all_to_one_like,2,NCCL-D,nccl,D,4,4,512,2649.813,117.217,293.954,225445.695,160.9795,225606.6745,296.976,67.544,0.0,False,0
13142,all_to_one_like,2,NCCL-D,nccl,D,5,5,512,2644.46,118.704,301.232,250415.236,159.393,250574.62900000002,304.238,66.68900000000001,0.0,False,0
13142,all_to_one_like,2,NCCL-D,nccl,D,6,6+7,1024,2642.428,120.644,636.804,274899.754,329.644,275229.39800000004,639.826,71.137,0.0,False,0
13142,all_to_one_like,2,NCCL-P,nccl,P,0,0,512,563.454,377.843,378.742,17025.502500000002,209.2365,17234.739,410.838,42.144,0.0,False,0
13142,all_to_one_like,2,NCCL-P,nccl,P,1,1,512,597.719,11940.848,12094.124,50601.0545,146.353,50747.4075,12097.74,79.60000000000001,0.0,False,0
13142,all_to_one_like,2,NCCL-P,nccl,P,2,2,512,600.415,11920.556,12064.746,93450.9945,154.596,93605.59049999999,12103.274,107.00999999999999,0.0,False,0
