seed,family,job,rank,mode,descriptor_index,trigger,chunk_ids,tokens,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,reveal_to_commit_us,packing_delay_us,post_pack_enqueue_delay_us,gpu_queue_delay_us,gpu_queue_clock_map_raw_us,adapter_issue_host_ns,adapter_issue_before_final_router,ready_to_gpu_start_us,bridge_publish_delay_us,state_binder_guard_us,frozen_cpu_packing_us,digest_bookkeeping_us,adapter_cpu_byte_pack_us,native_wrapper_to_launch_return_us,kernel_launch_api_us,put_kernel_duration_us,queue_previous_put_us,queue_future_router_us,queue_staging_us,queue_other_idle_us,native_put_issue_before_final_router,put_gpu_start_after_final_router,router_put_gpu_overlap,wrong_event_dependency,future_pack_dependency,event_reuse_hazard,put_blocked_by_previous_wait,put_blocked_by_previous_put,put_blocked_by_unresolved_event,pack_event_id,pack_event_producer_stream,comm_stream,comm_stream_sequence_number,preceding_operation,dependency_resolved_sync
13142,balanced,0,1,normal,3,3,3,512,10813334542727789,10813334542802738,10813334543008274,10813334543034713,10813334602845683,10813334602963763,10813334603060166,10813334615703559,10813334603128583,10813334615746116,10813334617067069,10813334617059447,10813334617066104,10813334617081475,10813334617086299,10813334617092379,10813334617094092,10813334617836498,N/A,10813334697768905,10813334697772998,10813334544330418,72695.285,1363.51,25.31,1.713,1.713,10813334615199716,False,74085.818,26.439,60025.453,838.76,11187.182,454.59,10.904,6.08,742.406,0.0,0.0,0.0,1.713,False,True,False,0,0,0,0,0,0,139724075884048,0,164878048,4,previous_put_or_self_copy,False
13142,balanced,0,1,normal,4,4,4,512,10813334543034956,10813334543133976,10813334543355412,10813334543378283,10813334620989870,10813334621119398,10813334621213993,10813334633926850,10813334621284591,10813334633970237,10813334635285056,10813334635278540,10813334635284995,10813334635299341,10813334635304314,10813334635310394,10813334635313092,10813334636529623,N/A,10813334697776092,10813334697780154,10813334544330418,90571.438,1358.206,25.338,2.698,2.698,10813334633341007,False,91957.68,22.871,77835.71,836.038,11174.348,531.131,11.053,6.08,1216.531,0.0,0.0,0.0,2.698,False,True,False,0,0,0,0,0,0,139724075885168,0,164878048,5,previous_put_or_self_copy,False
13142,balanced,0,1,normal,5,5,5,512,10813334543378298,10813334543457370,10813334543747120,10813334543769566,10813334639087301,10813334639228833,10813334639333300,10813334652256292,10813334639398160,10813334652298820,10813334653647422,10813334653640330,10813334653647221,10813334653661602,10813334653669714,10813334653675705,10813334653677498,10813334654479310,N/A,10813334697783248,10813334697788373,10813334544330418,108509.172,1391.13,28.283,1.793,1.793,10813334651607544,False,109930.378,22.446,95563.734,839.895,11325.003,595.087,14.103,5.991,801.812,0.0,0.0,0.0,1.793,False,True,False,0,0,0,0,0,0,139724075886288,0,164878048,6,previous_put_or_self_copy,False
13142,balanced,0,1,normal,6,7,6+7,1024,10813334544069349,10813334544136020,10813334544330418,10813334544353328,10813334660894620,10813334661181031,10813334661358678,10813334693368913,10813334661434671,10813334693417533,10813334695612998,10813334695606016,10813334695612618,10813334695628706,10813334695633669,10813334695640302,10813334695642092,10813334697718748,N/A,10813334697790435,10813334697795560,10813334544330418,149038.495,2244.085,27.304,1.79,1.79,10813334690238036,False,151311.674,22.91,117005.35,1651.197,27104.321,3078.703,11.596,6.633,2076.656,0.0,0.0,0.0,1.79,False,True,False,0,0,0,0,0,0,139724075888080,0,164878048,7,previous_put_or_self_copy,False
13142,balanced,0,1,router_absent,0,0,0,512,10813335447178632,10813335447423308,10813335448301068,10813335448410532,10813335452265064,10813335452342618,10813335452442023,10813335465328978,10813335452519351,10813335465372354,10813335466878664,10813335466874514,10813335466882571,10813335466899935,10813335466906553,10813335466914532,10813335466913601,10813335467624258,N/A,10813335601425219,10813335601431359,10813335563375566,17027.91,1549.686,35.868,0.0,-0.931,10813335464697158,True,18612.533,109.464,4031.491,838.524,11284.926,578.084,14.597,7.979,710.657,0.0,0.0,0.0,0.0,True,False,True,0,0,0,0,0,0,139724075878784,0,164878048,1,origin_event,False
13142,balanced,0,1,router_absent,1,1,1,512,10813335467045075,10813335467149452,10813335467669772,10813335467667949,10813335471341526,10813335471428307,10813335471526981,10813335484236048,10813335471596712,10813335484278467,10813335485583048,10813335485578599,10813335485585243,10813335485599211,10813335485604780,10813335485611390,10813335485611844,10813335486427969,N/A,10813335601433406,10813335601438531,10813335563375566,16566.276,1347.0,28.342,0.454,0.454,10813335483646412,True,17942.072,-1.823,3859.032,838.15,11163.63,539.065,12.179,6.61,816.125,0.0,0.0,0.0,0.454,True,False,True,0,0,0,0,0,0,139724075877664,0,164878048,2,previous_put_or_self_copy,False
13142,balanced,0,1,router_absent,2,2,2,512,10813335485722161,10813335485823438,10813335486479566,10813335486477542,10813335490152406,10813335490248176,10813335490341066,10813335503049321,10813335490408223,10813335503091402,10813335504414400,10813335504408955,10813335504415550,10813335504428804,10813335504434584,10813335504440589,10813335504441156,10813335506333515,N/A,10813335601441609,10813335601445687,10813335563375566,16569.755,1365.079,26.189,0.567,0.567,10813335502461016,True,17961.59,-2.024,3863.524,840.402,11167.316,539.959,11.785,6.005,1892.359,0.0,0.0,0.0,0.567,True,False,True,0,0,0,0,0,0,139724075880576,0,164878048,3,previous_put_or_self_copy,False
13142,balanced,0,1,router_absent,3,3,3,512,10813335504550591,10813335504654412,10813335506366670,10813335506364367,10813335510008704,10813335510120661,10813335510213255,10813335522909327,10813335510282390,10813335522950853,10813335524313799,10813335524309810,10813335524316462,10813335524330083,10813335524335535,10813335524341466,10813335524342594,10813335525135172,N/A,10813335601448781,10813335601453890,10813335563375566,16542.657,1404.472,27.667,1.128,1.128,10813335522322974,True,17975.924,-2.303,3848.888,832.027,11163.883,539.242,11.383,5.931,792.578,0.0,0.0,0.0,1.128,True,False,True,0,0,0,0,0,0,139724075891328,0,164878048,4,previous_put_or_self_copy,False
13142,balanced,0,1,router_absent,4,4,4,512,10813335524445757,10813335524515596,10813335525171402,10813335525169430,10813335528795391,10813335528924222,10813335529016796,10813335541760829,10813335529084227,10813335541801668,10813335543136965,10813335543132415,10813335543138859,10813335543152285,10813335543157698,10813335543163596,10813335543164734,10813335544119109,N/A,10813335601455953,10813335601461062,10813335563375566,16589.427,1376.136,26.631,1.138,1.138,10813335541159200,True,17993.332,-1.972,3847.366,834.196,11197.03,553.843,11.311,5.898,954.375,0.0,0.0,0.0,1.138,True,False,True,0,0,0,0,0,0,139724075892448,0,164878048,5,previous_put_or_self_copy,False
13142,balanced,0,1,router_absent,5,5,5,512,10813335543270863,10813335543374634,10813335544160492,10813335544158209,10813335547799675,10813335547940936,10813335548050646,10813335560775811,10813335548132413,10813335560816332,10813335562126024,10813335562120982,10813335562127603,10813335562141248,10813335562146288,10813335562152080,10813335562153797,10813335563267906,N/A,10813335601463109,10813335601468234,10813335563375566,16615.319,1350.213,26.056,1.717,1.717,10813335560194569,True,17993.305,-2.283,3892.437,837.451,11180.937,533.97,10.832,5.792,1114.109,0.0,0.0,0.0,1.717,True,False,True,0,0,0,0,0,0,139723575083984,0,164878048,6,previous_put_or_self_copy,False
13142,balanced,0,1,router_absent,6,7,6+7,1024,10813335562567575,10813335563313004,10813335563375566,10813335563372975,10813335570512535,10813335570799058,10813335570902372,10813335596789401,10813335570972025,10813335596833482,10813335599130312,10813335599125303,10813335599131952,10813335599145833,10813335599151312,10813335599157660,10813335599158078,10813335601407812,N/A,10813335601470281,10813335601635140,10813335563375566,33413.835,2340.911,27.348,0.418,0.418,10813335595428007,False,35782.512,-2.591,7529.397,1660.952,22748.2,1310.64,11.827,6.348,2249.734,0.0,0.0,0.0,0.418,False,True,False,0,0,0,0,0,0,139723575393568,0,164878048,7,previous_put_or_self_copy,False
13142,balanced,0,1,dependency_resolved,0,0,0,512,10813336253100177,10813336253509638,10813336254058502,10813336254169636,10813336258361517,10813336258494856,10813336258672390,10813336271772649,10813336258885857,10813336271828016,10813336273276976,10813336273260196,10813336273273712,10813336273290192,10813336273295984,10813336273307984,10813336273303545,10813336274439170,N/A,10813336401936389,10813336401941514,10813336259324326,17714.147,1504.327,31.008,0.0,-4.439,10813336271085909,False,19245.043,111.134,4502.754,854.245,11281.876,601.133,17.792,12.0,1135.625,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,139723575088464,0,164878048,1,origin_event,True
13142,balanced,0,1,dependency_resolved,1,1,1,512,10813336254157575,10813336256459974,10813336256796966,10813336256832872,10813336277035375,10813336277117827,10813336277208597,10813336289943868,10813336277277148,10813336289996847,10813336291317808,10813336291299858,10813336291311520,10813336291325201,10813336291331022,10813336291338293,10813336291338240,10813336292145154,N/A,10813336401944577,10813336401949686,10813336259324326,33146.902,1373.94,20.485,0.0,-0.053,10813336289345563,False,34541.274,35.906,20375.725,836.764,11188.367,548.802,13.092,7.271,806.914,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,139723575089584,0,164878048,2,previous_put_or_self_copy,True
13142,balanced,0,1,dependency_resolved,2,2,2,512,10813336256832817,10813336256910086,10813336257121990,10813336257152232,10813336295031592,10813336295124872,10813336295214183,10813336307996983,10813336295278473,10813336308058157,10813336309367865,10813336309349951,10813336309360010,10813336309373183,10813336309378407,10813336309384459,10813336309386248,10813336310506498,N/A,10813336401951748,10813336401956857,10813336259324326,50874.993,1370.882,16.594,1.789,1.789,10813336307337619,False,52264.258,30.242,38061.951,847.99,11167.238,539.448,11.276,6.052,1120.25,0.0,0.0,0.0,1.789,False,True,False,0,0,0,0,0,0,139723575090704,0,164878048,3,previous_put_or_self_copy,True
13142,balanced,0,1,dependency_resolved,3,3,3,512,10813336257152225,10813336257211782,10813336257488614,10813336257518765,10813336313076003,10813336313186459,10813336313278170,10813336325978709,10813336313340487,10813336326032431,10813336327368750,10813336327350603,10813336327360649,10813336327373959,10813336327379680,10813336327385736,10813336327387123,10813336328083451,N/A,10813336401958904,10813336401964029,10813336259324326,68490.095,1390.041,16.986,1.387,1.387,10813336325397514,False,69898.509,30.151,55759.405,836.933,11178.055,534.534,11.777,6.056,696.328,0.0,0.0,0.0,1.387,False,True,False,0,0,0,0,0,0,139723575091824,0,164878048,4,previous_put_or_self_copy,True
13142,balanced,0,1,dependency_resolved,4,4,4,512,10813336257518415,10813336257594374,10813336257785350,10813336257812210,10813336331130932,10813336331251742,10813336331339944,10813336344072034,10813336331402120,10813336344125494,10813336345474097,10813336345455891,10813336345466187,10813336345479460,10813336345484586,10813336345490323,10813336345492482,10813336346295295,N/A,10813336401966076,10813336401971201,10813336259324326,86286.684,1402.063,16.226,2.159,2.159,10813336343476750,False,87707.132,26.86,73527.734,844.834,11186.781,547.857,10.863,5.737,802.813,0.0,0.0,0.0,2.159,False,True,False,0,0,0,0,0,0,139723575092944,0,164878048,5,previous_put_or_self_copy,True
13142,balanced,0,1,dependency_resolved,5,5,5,512,10813336257811924,10813336257869926,10813336258047462,10813336258073679,10813336349279277,10813336349417961,10813336349517672,10813336362274041,10813336349593766,10813336362328116,10813336363648047,10813336363629646,10813336363639619,10813336363652520,10813336363658146,10813336363663880,10813336363665404,10813336364730373,N/A,10813336401974279,10813336401978357,10813336259324326,104226.579,1374.006,15.833,1.524,1.524,10813336361669652,False,105617.942,26.217,91443.993,835.904,11196.381,557.22,11.36,5.734,1064.969,0.0,0.0,0.0,1.524,False,True,False,0,0,0,0,0,0,139723575094064,0,164878048,6,previous_put_or_self_copy,True
13142,balanced,0,1,dependency_resolved,6,7,6+7,1024,10813336259081919,10813336259144422,10813336259324326,10813336259350050,10813336370920225,10813336371202690,10813336371301253,10813336397194180,10813336371369566,10813336397249594,10813336399527991,10813336399509674,10813336399520225,10813336399534120,10813336399539042,10813336399545310,10813336399547389,10813336401921014,N/A,10813336401981436,10813336401986561,10813336259324326,137869.854,2333.811,17.319,2.079,2.079,10813336395834417,False,140223.063,25.724,111951.203,1664.818,22752.817,1310.849,11.19,6.268,2373.625,0.0,0.0,0.0,2.079,False,True,False,0,0,0,0,0,0,139723575095856,0,164878048,7,previous_put_or_self_copy,True
13142,skewed,0,1,normal,0,0,0,512,10813337206033801,10813337206267376,10813337206811376,10813337206919636,10813337211275567,10813337211362729,10813337211463579,10813337224343962,10813337211565159,10813337224393124,10813337225806241,10813337225801011,10813337225810524,10813337225833869,10813337225846731,10813337225866077,10813337225853986,10813337227723806,N/A,10813337358255150,10813337358260259,10813337212033808,17532.586,1462.279,59.836,0.0,-12.091,10813337223696421,False,19042.61,108.26,4543.943,852.186,11211.197,584.482,32.208,19.346,1869.82,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,139724077170064,0,164878048,1,origin_event,False
13142,skewed,0,1,normal,1,1,1,512,10813337206903726,10813337209272272,10813337209640272,10813337209677444,10813337229676803,10813337229774944,10813337229850767,10813337242593329,10813337229925273,10813337242637730,10813337243926945,10813337243921137,10813337243929573,10813337243949533,10813337243955476,10813337243963103,10813337243963423,10813337245487134,N/A,10813337358262322,10813337358267431,10813337212033808,32953.057,1333.616,36.158,0.32,0.32,10813337241971067,False,34323.151,37.172,20173.323,828.224,11168.942,570.983,13.57,7.627,1523.711,0.0,0.0,0.0,0.32,False,True,False,0,0,0,0,0,0,139724010766976,0,164878048,2,previous_put_or_self_copy,False
13142,skewed,0,1,normal,2,2,2,512,10813337209677579,10813337209749456,10813337209962736,10813337210001350,10813337247733495,10813337247849414,10813337247923294,10813337260724933,10813337247994791,10813337260767651,10813337262056866,10813337262051211,10813337262059009,10813337262075175,10813337262080959,10813337262088699,10813337262088228,10813337263885353,N/A,10813337358270494,10813337358274603,10813337212033808,50762.197,1331.933,31.833,0.0,-0.471,10813337260065596,False,52125.492,38.614,37921.944,840.025,11183.653,609.163,13.524,7.74,1797.125,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,139724010768096,0,164878048,3,previous_put_or_self_copy,False
13142,skewed,0,1,normal,3,3,3,512,10813337210001191,10813337210093968,10813337210304240,10813337210333853,10813337265823267,10813337265949250,10813337266031640,10813337278789931,10813337266119041,10813337278833050,10813337280097699,10813337280091701,10813337280099579,10813337280114991,10813337280120889,10813337280127634,10813337280129056,10813337281552415,N/A,10813337358277665,10813337358282790,10813337212033808,68485.691,1307.768,29.935,1.422,1.422,10813337278158418,False,69824.816,29.613,55697.787,831.398,11161.752,582.297,12.643,6.745,1423.359,0.0,0.0,0.0,1.422,False,True,False,0,0,0,0,0,0,139724010769216,0,164878048,4,previous_put_or_self_copy,False
13142,skewed,0,1,normal,4,4,4,512,10813337210333979,10813337210419024,10813337210620560,10813337210650219,10813337284158858,10813337284300582,10813337284380984,10813337297100227,10813337284447843,10813337297143201,10813337298433438,10813337298427877,10813337298434919,10813337298449768,10813337298456034,10813337298462877,10813337298463775,10813337300633634,N/A,10813337358284838,10813337358289947,10813337212033808,86479.667,1333.211,29.439,0.898,0.898,10813337296501977,False,87843.215,29.659,73730.765,831.753,11178.856,548.574,13.109,6.843,2169.859,0.0,0.0,0.0,0.898,False,True,False,0,0,0,0,0,0,139724010770336,0,164878048,5,previous_put_or_self_copy,False
13142,skewed,0,1,normal,5,5,5,512,10813337210650265,10813337210715728,10813337210996592,10813337211027458,10813337302214166,10813337302378892,10813337302461405,10813337315186292,10813337302528780,10813337315229092,10813337316481442,10813337316476184,10813337316486475,10813337316501694,10813337316507154,10813337316513655,10813337316514853,10813337318078494,N/A,10813337358292010,10813337358297119,10813337212033808,104189.7,1295.15,32.213,1.198,1.198,10813337314593451,False,105518.261,30.866,91433.947,833.399,11187.677,544.297,11.961,6.501,1563.641,0.0,0.0,0.0,1.198,False,True,False,0,0,0,0,0,0,139724010771456,0,164878048,6,previous_put_or_self_copy,False
13142,skewed,0,1,normal,6,7,6+7,1024,10813337211773763,10813337211834064,10813337212033808,10813337212062215,10813337323816286,10813337324139705,10813337324220806,10813337352047665,10813337324300098,10813337352094113,10813337354346921,10813337354341637,10813337354349082,10813337354364886,10813337354370460,10813337354377689,10813337354378275,10813337358244900,N/A,10813337358299165,10813337358304290,10813337212033808,140013.857,2299.256,30.768,0.586,0.586,10813337350684244,False,142344.467,28.407,112158.591,1652.173,24682.83,1307.794,12.803,7.229,3866.625,0.0,0.0,0.0,0.586,False,True,False,0,0,0,0,0,0,139724010773248,0,164878048,7,previous_put_or_self_copy,False
13142,all_to_one_like,0,1,normal,0,0,0,512,10813338354751745,10813338354914492,10813338355396732,10813338355479093,10813338359627831,10813338359705157,10813338359798756,10813338372552246,10813338359896220,10813338372599339,10813338373903912,10813338373900513,10813338373909411,10813338373931553,10813338373937758,10813338373946132,10813338373946078,10813338377004766,N/A,10813338506760930,10813338506765023,10813338360327804,17155.514,1351.666,42.22,0.0,-0.054,10813338371937947,False,18549.346,82.361,4319.663,845.283,11139.834,564.374,14.579,8.374,3058.688,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,139724077167936,0,164878048,1,origin_event,False
13142,all_to_one_like,0,1,normal,1,1,1,512,10813338355472031,10813338357800092,10813338358141084,10813338358180704,10813338377567460,10813338377657415,10813338377740019,10813338390463368,10813338377810218,10813338390506024,10813338391759404,10813338391754806,10813338391762485,10813338391781046,10813338391787050,10813338391794737,10813338391795422,10813338394022625,N/A,10813338506768102,10813338506772195,10813338360327804,32322.284,1296.036,35.333,0.685,0.685,10813338389868649,False,33654.338,39.62,19559.315,827.544,11181.913,549.375,13.691,7.687,2227.203,0.0,0.0,0.0,0.685,False,True,False,0,0,0,0,0,0,139724077167152,0,164878048,2,previous_put_or_self_copy,False
13142,all_to_one_like,0,1,normal,2,2,2,512,10813338358180940,10813338358246204,10813338358458076,10813338358488361,10813338395473784,10813338395577444,10813338395657480,10813338408391558,10813338395727602,10813338408433202,10813338409618993,10813338409614091,10813338409620943,10813338409636628,10813338409642813,10813338409650032,10813338409650914,10813338412921570,N/A,10813338506774227,10813338506779367,10813338360327804,49933.482,1227.435,31.039,0.882,0.882,10813338407796732,False,51192.838,30.285,37169.119,836.541,11186.456,553.247,13.404,7.219,3270.656,0.0,0.0,0.0,0.882,False,True,False,0,0,0,0,0,0,139724077155728,0,164878048,3,previous_put_or_self_copy,False
13142,all_to_one_like,0,1,normal,3,3,3,512,10813338358488755,10813338358549916,10813338358766428,10813338358795973,10813338413185250,10813338413307034,10813338413387257,10813338426089299,10813338413454208,10813338426130986,10813338427327016,10813338427321319,10813338427327934,10813338427343145,10813338427348764,10813338427356719,10813338427356898,10813338429764320,N/A,10813338506781399,10813338506786539,10813338360327804,67322.871,1237.717,29.703,0.179,0.179,10813338425510548,False,68590.47,29.545,54591.284,827.0,11186.102,537.653,13.574,7.955,2407.422,0.0,0.0,0.0,0.179,False,True,False,0,0,0,0,0,0,139724077156512,0,164878048,4,previous_put_or_self_copy,False
13142,all_to_one_like,0,1,normal,4,4,4,512,10813338358795804,10813338358855676,10813338359037244,10813338359063712,10813338430991077,10813338431128427,10813338431205108,10813338443912851,10813338431270981,10813338443953709,10813338445144612,10813338445139794,10813338445146167,10813338445160682,10813338445166447,10813338445172816,10813338445175523,10813338447947477,N/A,10813338506788571,10813338506792664,10813338360327804,84875.607,1231.761,28.204,2.707,2.707,10813338443332567,False,86138.279,26.468,72141.396,839.019,11179.473,538.596,12.134,6.369,2771.954,0.0,0.0,0.0,2.707,False,True,False,0,0,0,0,0,0,139724077157632,0,164878048,5,previous_put_or_self_copy,False
13142,all_to_one_like,0,1,normal,5,5,5,512,10813338359063460,10813338359150364,10813338359334652,10813338359360919,10813338448835895,10813338448994780,10813338449072157,10813338461794662,10813338449134902,10813338461834798,10813338463010350,10813338463004735,10813338463010879,10813338463024774,10813338463030105,10813338463035846,10813338463038180,10813338465601242,N/A,10813338506795743,10813338506799836,10813338360327804,102460.01,1215.688,25.496,2.334,2.334,10813338461201350,False,103703.528,26.267,89711.238,827.713,11195.099,551.939,11.072,5.741,2563.062,0.0,0.0,0.0,2.334,False,True,False,0,0,0,0,0,0,139724077158752,0,164878048,6,previous_put_or_self_copy,False
13142,all_to_one_like,0,1,normal,6,7,6+7,1024,10813338360089388,10813338360147420,10813338360327804,10813338360353984,10813338470170424,10813338470475188,10813338470553039,10813338496422732,10813338470619242,10813338496465443,10813338498592305,10813338498587055,10813338498593796,10813338498608078,10813338498613516,10813338498620139,10813338498622180,10813338506757852,N/A,10813338506801883,10813338506805992,10813338360327804,136094.928,2169.573,27.834,2.041,2.041,10813338495063075,False,138294.376,26.18,110199.055,1643.954,22753.758,1316.979,12.061,6.623,8135.672,0.0,0.0,0.0,2.041,False,True,False,0,0,0,0,0,0,139724077160544,0,164878048,7,previous_put_or_self_copy,False
13142,zero_sized_pair,0,1,normal,0,0,0,512,10813339606005511,10813339606187720,10813339606746408,10813339606837458,10813339611014262,10813339611090462,10813339611186525,10813339624184853,10813339611288182,10813339624232499,10813339625521714,10813339625518830,10813339625528816,10813339625551480,10813339625557892,10813339625567069,10813339625565001,10813339625662282,N/A,10813339752630088,10813339752634181,10813339611888040,17438.445,1336.861,45.355,0.0,-2.068,10813339623551492,False,18818.593,91.05,4349.067,900.433,11295.046,575.898,15.589,9.177,97.281,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,139723575383040,0,164878048,1,origin_event,False
13142,zero_sized_pair,0,1,normal,1,1,1,512,10813339606825157,10813339609214248,10813339609583560,10813339609626906,10813339629315855,10813339629407893,10813339629491183,10813339642374007,10813339629563749,10813339642416696,10813339643663926,10813339643660625,10813339643668699,10813339643687049,10813339643693379,10813339643701244,10813339643701064,10813339643798345,N/A,10813339752640321,10813339752645446,10813339611888040,32790.447,1289.919,37.318,0.0,-0.18,10813339641762885,False,34117.504,43.346,19864.277,826.445,11322.261,560.182,14.195,7.865,97.281,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,139723575384160,0,164878048,2,previous_put_or_self_copy,False
13142,zero_sized_pair,0,1,normal,2,2,2,512,10813339609627029,10813339609697096,10813339609914760,10813339609949692,10813339647404226,10813339647511760,10813339647594063,10813339660678213,10813339647664554,10813339660719667,10813339661923890,10813339661920547,10813339661927544,10813339661944379,10813339661950215,10813339661957100,10813339661957962,10813339662070603,N/A,10813339752653650,10813339752658759,10813339611888040,50763.453,1245.677,33.21,0.862,0.862,10813339659964765,False,52043.202,34.932,37644.371,835.469,11415.843,576.886,12.721,6.885,112.641,0.0,0.0,0.0,0.862,False,True,False,0,0,0,0,0,0,139723575385280,0,164878048,3,previous_put_or_self_copy,False
13142,zero_sized_pair,0,1,normal,3,3,3,512,10813339609949696,10813339610020136,10813339610239272,10813339610270244,10813339665573943,10813339665694986,10813339665763775,10813339678614076,10813339665840942,10813339678655030,10813339679862321,10813339679858036,10813339679864828,10813339679880485,10813339679887054,10813339679893441,10813339679894353,10813339679974212,N/A,10813339752666946,10813339752672071,10813339611888040,68374.804,1248.245,31.12,0.912,0.912,10813339678030296,False,69655.081,30.972,55493.531,826.578,11315.001,537.237,12.956,6.387,79.859,0.0,0.0,0.0,0.912,False,True,False,0,0,0,0,0,0,139724011127424,0,164878048,4,previous_put_or_self_copy,False
13142,zero_sized_pair,0,1,normal,4,4,4,512,10813339610270034,10813339610360136,10813339610560680,10813339610588652,10813339683592281,10813339683731096,10813339683810935,10813339696655818,10813339683877715,10813339696696885,10813339697893937,10813339697889618,10813339697896234,10813339697911098,10813339697916687,10813339697922658,10813339697923900,10813339698007868,N/A,10813339752679244,10813339752684353,10813339611888040,86095.138,1238.119,28.721,1.242,1.242,10813339696066160,False,87363.22,27.972,73222.283,833.096,11310.03,541.581,11.56,5.971,83.968,0.0,0.0,0.0,1.242,False,True,False,0,0,0,0,0,0,139724011128544,0,164878048,5,previous_put_or_self_copy,False
13142,zero_sized_pair,0,1,normal,5,5,5,512,10813339610588466,10813339610651560,10813339610885864,10813339611338668,10813339701671440,10813339701831898,10813339701911348,10813339714783041,10813339702008194,10813339714823732,10813339716038194,10813339716033709,10813339716040448,10813339716055106,10813339716060558,10813339716066531,10813339716068165,10813339716139853,N/A,10813339752692556,10813339752696634,10813339611888040,103897.177,1255.153,28.337,1.634,1.634,10813339714191709,False,105182.301,452.804,90572.68,824.653,11313.664,544.446,11.425,5.973,71.688,0.0,0.0,0.0,1.634,False,True,False,0,0,0,0,0,0,139724011129664,0,164878048,6,previous_put_or_self_copy,False
13142,zero_sized_pair,0,1,normal,6,7,6+7,1024,10813339611640042,10813339611706344,10813339611888040,10813339611916281,10813339723742617,10813339724060445,10813339724139338,10813339750251447,10813339724210496,10813339750295091,10813339752475190,10813339752464262,10813339752471150,10813339752486076,10813339752491664,10813339752498620,10813339752499009,10813339752601415,N/A,10813339752704837,10813339759236946,10813339611888040,138363.407,2223.743,23.43,0.389,0.389,10813339748889626,False,140610.969,28.241,112223.057,1631.036,23001.057,1313.554,12.544,6.956,102.406,0.0,0.0,0.0,0.389,False,True,False,0,0,0,0,0,0,139724011131456,0,164878048,7,previous_put_or_self_copy,False
13142,multiple_progressive_shards,0,1,normal,0,0,0,128,10813340899674029,10813340899886932,10813340900392116,10813340900463413,10813340901834803,10813340901921115,10813340902072844,10813340905557254,10813340902160969,10813340905601226,10813340906247374,10813340906243983,10813340906253694,10813340906275504,10813340906282069,10813340906290460,10813340906289909,10813340906513151,N/A,10813341050909432,10813341050914557,10813340904475252,5165.138,690.12,43.086,0.0,-0.551,10813340905368212,False,5897.793,71.297,1609.431,228.146,2913.414,133.326,14.956,8.391,223.242,0.0,0.0,0.0,0.0,False,True,False,0,0,0,0,0,0,139724010769552,0,164878048,1,origin_event,False
13142,multiple_progressive_shards,0,1,normal,1,1,1,256,10813340900456348,10813340901270356,10813340902240788,10813340902280118,10813340908555865,10813340908645857,10813340908744540,10813340915356775,10813340908814843,10813340915396811,10813340916330695,10813340916326418,10813340916334379,10813340916350514,10813340916356251,10813340916362603,10813340916364026,10813340917115635,N/A,10813341050916589,10813341050921714,10813340904475252,13115.987,973.92,31.908,1.423,1.423,10813340915003774,False,14123.238,39.33,6464.422,413.317,5727.495,304.28,12.089,6.352,751.609,0.0,0.0,0.0,1.423,False,True,False,0,0,0,0,0,0,139724010768992,0,164878048,2,previous_put_or_self_copy,False
13142,multiple_progressive_shards,0,1,normal,2,2,2,384,10813340902280194,10813340902380884,10813340902820084,10813340902846498,10813340919307222,10813340919412972,10813340919507512,10813340929180420,10813340919574344,10813340929220817,10813340930255057,10813340930250793,10813340930257149,10813340930270478,10813340930276139,10813340930282108,10813340930283245,10813340931583745,N/A,10813341050923777,10813341050927870,10813340904475252,26360.336,1074.637,27.051,1.137,1.137,10813340928709378,False,27463.161,26.414,16661.014,633.629,8446.769,425.938,11.63,5.969,1300.5,0.0,0.0,0.0,1.137,False,True,False,0,0,0,0,0,0,139724010768208,0,164878048,3,previous_put_or_self_copy,False
13142,multiple_progressive_shards,0,1,normal,3,3,3,512,10813340902846220,10813340902918484,10813340903127764,10813340903147180,10813340934220910,10813340934325560,10813340934425010,10813340947438794,10813340934495937,10813340947478736,10813340948856009,10813340948851715,10813340948858515,10813340948871948,10813340948877280,10813340948883055,10813340948885245,10813340949872385,N/A,10813341050930933,10813341050935026,10813340904475252,44311.03,1417.215,27.046,2.19,2.19,10813340946764414,False,45757.481,19.416,31277.83,832.197,11391.796,629.343,11.107,5.775,987.14,0.0,0.0,0.0,2.19,False,True,False,0,0,0,0,0,0,139724010767088,0,164878048,4,previous_put_or_self_copy,False
